date,fips_code,state,county,living_wage,poverty_wage,minimum_wage,year
20121130070616,17019,Illinois,Champaign County,8.3,5.21,8.0,2012
20130529080647,17019,Illinois,Champaign County,8.3,5.21,8.0,2013
20141108221530,17019,Illinois,Champaign County,8.3,5.21,8.0,2014
20150211232029,17019,Illinois,Champaign County,8.3,5.21,8.0,2015
20150910151730,17019,Illinois,Champaign County,10.57,5.0,8.25,2015
20150912134352,17019,Illinois,Champaign County,10.57,5.0,8.25,2015
20151013114732,17019,Illinois,Champaign County,10.57,5.0,8.25,2015
20160410012824,17019,Illinois,Champaign County,10.57,5.0,8.25,2016
20160511061437,17019,Illinois,Champaign County,10.57,5.0,8.25,2016
20160611201129,17019,Illinois,Champaign County,10.57,5.0,8.25,2016
20160713073054,17019,Illinois,Champaign County,10.3,5.0,8.25,2016
20160831165535,17019,Illinois,Champaign County,10.3,5.0,8.25,2016
20161203164725,17019,Illinois,Champaign County,10.3,5.0,8.25,2016
20170310035837,17019,Illinois,Champaign County,10.3,5.0,8.25,2017
20170516070823,17019,Illinois,Champaign County,10.42,5.0,8.25,2017
20170721190610,17019,Illinois,Champaign County,10.42,5.0,8.25,2017
20180302141057,17019,Illinois,Champaign County,10.88,5.0,8.25,2018
20180405074113,17019,Illinois,Champaign County,10.88,5.0,8.25,2018
20180512043504,17019,Illinois,Champaign County,10.88,5.0,8.25,2018
20180622100444,17019,Illinois,Champaign County,10.88,5.0,8.25,2018
20180723230339,17019,Illinois,Champaign County,10.88,5.0,8.25,2018
20180905002621,17019,Illinois,Champaign County,10.88,5.0,8.25,2018
20181011232410,17019,Illinois,Champaign County,10.88,5.0,8.25,2018
20181112194306,17019,Illinois,Champaign County,10.88,5.8,8.25,2018
20181213235750,17019,Illinois,Champaign County,10.88,5.8,8.25,2018
20190128092809,17019,Illinois,Champaign County,11.8,5.84,8.25,2019
20190301095219,17019,Illinois,Champaign County,11.8,5.84,8.25,2019
20190415094945,17019,Illinois,Champaign County,11.8,5.84,8.25,2019
20190608145829,17019,Illinois,Champaign County,11.8,5.84,8.25,2019
20190716172930,17019,Illinois,Champaign County,11.8,5.84,8.25,2019
20190902204727,17019,Illinois,Champaign County,11.8,5.84,8.25,2019
20200928100944,17019,Illinois,Champaign County,12.04,6.0,8.25,2020
20210121123253,17019,Illinois,Champaign County,12.04,6.0,8.25,2021
20210412074709,17019,Illinois,Champaign County,14.68,6.13,10.0,2021
20210801183634,17019,Illinois,Champaign County,14.68,6.13,10.0,2021
20211020014247,17019,Illinois,Champaign County,14.68,6.13,10.0,2021
20130529025412,17021,Illinois,Christian County,7.39,5.21,8.0,2013
20150910141349,17021,Illinois,Christian County,10.09,5.0,8.25,2015
20160530190024,17021,Illinois,Christian County,10.09,5.0,8.25,2016
20160831142454,17021,Illinois,Christian County,9.96,5.0,8.25,2016
20161203134112,17021,Illinois,Christian County,9.96,5.0,8.25,2016
20201027044452,17021,Illinois,Christian County,11.03,6.0,8.25,2020
20210119003954,17021,Illinois,Christian County,11.03,6.0,8.25,2021
20210420172826,17021,Illinois,Christian County,13.11,6.13,10.0,2021
20210728051828,17021,Illinois,Christian County,13.11,6.13,10.0,2021
20211019063710,17021,Illinois,Christian County,13.11,6.13,10.0,2021
20220122220022,17021,Illinois,Christian County,13.11,6.13,10.0,2022
20130529043721,17023,Illinois,Clark County,7.36,5.21,8.0,2013
20150910140909,17023,Illinois,Clark County,9.89,5.0,8.25,2015
20160530190029,17023,Illinois,Clark County,9.89,5.0,8.25,2016
20160831161650,17023,Illinois,Clark County,9.63,5.0,8.25,2016
20161203160916,17023,Illinois,Clark County,9.63,5.0,8.25,2016
20180415075041,17023,Illinois,Clark County,10.17,5.0,8.25,2018
20201025132310,17023,Illinois,Clark County,10.69,6.0,8.25,2020
20210121042854,17023,Illinois,Clark County,10.69,6.0,8.25,2021
20210412054920,17023,Illinois,Clark County,12.93,6.13,10.0,2021
20210729173624,17023,Illinois,Clark County,12.93,6.13,10.0,2021
20211021134926,17023,Illinois,Clark County,12.93,6.13,10.0,2021
20130529081710,17025,Illinois,Clay County,7.39,5.21,8.0,2013
20150910153407,17025,Illinois,Clay County,9.62,5.0,8.25,2015
20160530185031,17025,Illinois,Clay County,9.62,5.0,8.25,2016
20160531185627,17025,Illinois,Clay County,9.62,5.0,8.25,2016
20160831213155,17025,Illinois,Clay County,9.63,5.0,8.25,2016
20161203185606,17025,Illinois,Clay County,9.63,5.0,8.25,2016
20200923024300,17025,Illinois,Clay County,10.69,6.0,8.25,2020
20201129193246,17025,Illinois,Clay County,10.69,6.0,8.25,2020
20210226124504,17025,Illinois,Clay County,13.57,6.13,10.0,2021
20210511033605,17025,Illinois,Clay County,12.89,6.13,10.0,2021
20210729205633,17025,Illinois,Clay County,12.89,6.13,10.0,2021
20211021140818,17025,Illinois,Clay County,12.89,6.13,10.0,2021
20130529034118,17027,Illinois,Clinton County,8.88,5.21,8.0,2013
20150910151758,17027,Illinois,Clinton County,10.35,5.0,8.25,2015
20160530184259,17027,Illinois,Clinton County,10.35,5.0,8.25,2016
20160531190406,17027,Illinois,Clinton County,10.35,5.0,8.25,2016
20160831165914,17027,Illinois,Clinton County,10.38,5.0,8.25,2016
20161203164847,17027,Illinois,Clinton County,10.38,5.0,8.25,2016
20200923030706,17027,Illinois,Clinton County,11.76,6.0,8.25,2020
20201129195455,17027,Illinois,Clinton County,11.76,6.0,8.25,2020
20210226125847,17027,Illinois,Clinton County,14.62,6.13,10.0,2021
20210511192920,17027,Illinois,Clinton County,14.02,6.13,10.0,2021
20210727045911,17027,Illinois,Clinton County,14.02,6.13,10.0,2021
20211025002537,17027,Illinois,Clinton County,14.02,6.13,10.0,2021
20130529015613,17029,Illinois,Coles County,7.54,5.21,8.0,2013
20150910151134,17029,Illinois,Coles County,10.07,5.0,8.25,2015
20160530185036,17029,Illinois,Coles County,10.07,5.0,8.25,2016
20160531185633,17029,Illinois,Coles County,10.07,5.0,8.25,2016
20160831160634,17029,Illinois,Coles County,9.93,5.0,8.25,2016
20161203155726,17029,Illinois,Coles County,9.93,5.0,8.25,2016
20200928091911,17029,Illinois,Coles County,10.93,6.0,8.25,2020
20210121114512,17029,Illinois,Coles County,10.93,6.0,8.25,2021
20210412064421,17029,Illinois,Coles County,13.08,6.13,10.0,2021
20210729184653,17029,Illinois,Coles County,13.08,6.13,10.0,2021
20211021144435,17029,Illinois,Coles County,13.08,6.13,10.0,2021
20130501035049,17031,Illinois,Cook County,10.48,5.21,8.0,2013
20140222233807,17031,Illinois,Cook County,10.48,5.21,8.0,2014
20150209041448,17031,Illinois,Cook County,10.48,5.21,8.0,2015
20150815205626,17031,Illinois,Cook County,11.66,5.0,8.25,2015
20150910145815,17031,Illinois,Cook County,11.66,5.0,8.25,2015
20150915061550,17031,Illinois,Cook County,11.66,5.0,8.25,2015
20151017073134,17031,Illinois,Cook County,11.66,5.0,8.25,2015
20151116155413,17031,Illinois,Cook County,11.66,5.0,8.25,2015
20151126092913,17031,Illinois,Cook County,11.66,5.0,8.25,2015
20151220135304,17031,Illinois,Cook County,11.66,5.0,8.25,2015
20160120101613,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160120193056,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160204131918,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160208080031,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160209123632,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160210123959,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160211170753,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160212125741,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160220231140,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160316060509,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160324122135,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160416173942,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160516053101,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160614160856,17031,Illinois,Cook County,11.66,5.0,8.25,2016
20160715162702,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20160816081910,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20160831150826,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20160918143404,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20161022013617,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20161026205210,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20161104211824,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20161219104852,17031,Illinois,Cook County,12.19,5.0,8.25,2016
20170218065828,17031,Illinois,Cook County,12.19,5.0,8.25,2017
20170429164806,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20170601132759,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20170702132527,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20170805125536,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20170905211831,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171007193926,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171104230707,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171109010046,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171209185921,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171210032446,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171217002756,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171226080953,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20171227093652,17031,Illinois,Cook County,12.56,5.0,8.25,2017
20180110085254,17031,Illinois,Cook County,12.56,5.0,8.25,2018
20180211052545,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20180315095406,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20180422070811,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20180525161431,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20180627145239,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20180728132238,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20180831032924,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20181004160038,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20181022141355,17031,Illinois,Cook County,13.3,5.0,8.25,2018
20181109105446,17031,Illinois,Cook County,13.3,5.8,8.25,2018
20181211111624,17031,Illinois,Cook County,13.3,5.8,8.25,2018
20190121114017,17031,Illinois,Cook County,13.3,5.8,8.25,2019
20190223232127,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190327071942,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190520235328,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190624165825,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190725113349,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190726091006,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190816093729,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190903214831,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20190905143541,17031,Illinois,Cook County,13.54,5.84,8.25,2019
20200212055121,17031,Illinois,Cook County,13.54,5.84,8.25,2020
20200909142056,17031,Illinois,Cook County,13.6,6.0,8.25,2020
20200928091105,17031,Illinois,Cook County,13.6,6.0,8.25,2020
20201111215641,17031,Illinois,Cook County,13.6,6.0,8.25,2020
20201112040237,17031,Illinois,Cook County,13.6,6.0,8.25,2020
20210121113618,17031,Illinois,Cook County,13.6,6.0,8.25,2021
20210224011705,17031,Illinois,Cook County,16.74,6.13,10.0,2021
20210308192204,17031,Illinois,Cook County,16.32,6.13,10.0,2021
20210420224240,17031,Illinois,Cook County,16.32,6.13,10.0,2021
20210728034130,17031,Illinois,Cook County,16.32,6.13,10.0,2021
20210819070032,17031,Illinois,Cook County,16.32,6.13,10.0,2021
20210902055448,17031,Illinois,Cook County,16.32,6.13,10.0,2021
20210919030146,17031,Illinois,Cook County,16.32,6.13,10.0,2021
20220127231902,17031,Illinois,Cook County,16.32,6.13,10.0,2022
20220214013728,17031,Illinois,Cook County,16.32,6.13,10.0,2022
20220301120557,17031,Illinois,Cook County,16.32,6.13,10.0,2022
20220310194126,17031,Illinois,Cook County,16.32,6.13,10.0,2022
20220405015201,17031,Illinois,Cook County,17.53,6.19,12.0,2022
20220413072502,17031,Illinois,Cook County,17.53,6.19,12.0,2022
20220708103838,17031,Illinois,Cook County,19.29,6.19,12.0,2022
20130529075332,17033,Illinois,Crawford County,7.38,5.21,8.0,2013
20150910144638,17033,Illinois,Crawford County,9.62,5.0,8.25,2015
20160530183546,17033,Illinois,Crawford County,9.62,5.0,8.25,2016
20160531190411,17033,Illinois,Crawford County,9.62,5.0,8.25,2016
20160831144722,17033,Illinois,Crawford County,9.63,5.0,8.25,2016
20161203141846,17033,Illinois,Crawford County,9.63,5.0,8.25,2016
20200923032716,17033,Illinois,Crawford County,10.69,6.0,8.25,2020
20201129201119,17033,Illinois,Crawford County,10.69,6.0,8.25,2020
20210226131322,17033,Illinois,Crawford County,13.57,6.13,10.0,2021
20210511041537,17033,Illinois,Crawford County,12.89,6.13,10.0,2021
20210729212841,17033,Illinois,Crawford County,12.89,6.13,10.0,2021
20211021145015,17033,Illinois,Crawford County,12.89,6.13,10.0,2021
20130529065522,17035,Illinois,Cumberland County,7.55,5.21,8.0,2013
20150910144815,17035,Illinois,Cumberland County,9.62,5.0,8.25,2015
20160530185041,17035,Illinois,Cumberland County,9.62,5.0,8.25,2016
20160531185637,17035,Illinois,Cumberland County,9.62,5.0,8.25,2016
20160831202809,17035,Illinois,Cumberland County,9.63,5.0,8.25,2016
20161203173615,17035,Illinois,Cumberland County,9.63,5.0,8.25,2016
20200921033431,17035,Illinois,Cumberland County,10.53,6.0,8.25,2020
20201124071140,17035,Illinois,Cumberland County,10.53,6.0,8.25,2020
20210227161154,17035,Illinois,Cumberland County,12.89,6.13,10.0,2021
20210506065840,17035,Illinois,Cumberland County,12.89,6.13,10.0,2021
20210729092052,17035,Illinois,Cumberland County,12.89,6.13,10.0,2021
20211016055754,17035,Illinois,Cumberland County,12.89,6.13,10.0,2021
20220128054511,17035,Illinois,Cumberland County,12.89,6.13,10.0,2022
20130529011909,17037,Illinois,DeKalb County,8.92,5.21,8.0,2013
20150910151806,17037,Illinois,DeKalb County,10.62,5.0,8.25,2015
20160407165403,17037,Illinois,DeKalb County,10.62,5.0,8.25,2016
20160510123517,17037,Illinois,DeKalb County,10.62,5.0,8.25,2016
20160831211050,17037,Illinois,DeKalb County,10.62,5.0,8.25,2016
20161203182304,17037,Illinois,DeKalb County,10.62,5.0,8.25,2016
20170325084951,17037,Illinois,DeKalb County,10.85,5.0,8.25,2017
20170826122058,17037,Illinois,DeKalb County,10.85,5.0,8.25,2017
20170929023400,17037,Illinois,DeKalb County,10.85,5.0,8.25,2017
20171030015601,17037,Illinois,DeKalb County,10.85,5.0,8.25,2017
20171201040504,17037,Illinois,DeKalb County,10.85,5.0,8.25,2017
20180103204011,17037,Illinois,DeKalb County,10.85,5.0,8.25,2018
20180204231939,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20180308142537,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20180422081630,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20180526035319,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20180627160431,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20180728124819,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20180908124144,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20181011095059,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20181012112759,17037,Illinois,DeKalb County,11.33,5.0,8.25,2018
20181128022919,17037,Illinois,DeKalb County,11.33,5.8,8.25,2018
20190109192341,17037,Illinois,DeKalb County,11.33,5.8,8.25,2019
20190327064001,17037,Illinois,DeKalb County,11.93,5.84,8.25,2019
20190508113238,17037,Illinois,DeKalb County,11.93,5.84,8.25,2019
20190608160644,17037,Illinois,DeKalb County,11.93,5.84,8.25,2019
20190711030042,17037,Illinois,DeKalb County,11.93,5.84,8.25,2019
20190811104218,17037,Illinois,DeKalb County,11.93,5.84,8.25,2019
20200927212232,17037,Illinois,DeKalb County,11.82,6.0,8.25,2020
20210124230229,17037,Illinois,DeKalb County,11.82,6.0,8.25,2021
20210418030804,17037,Illinois,DeKalb County,14.38,6.13,10.0,2021
20210727215718,17037,Illinois,DeKalb County,14.38,6.13,10.0,2021
20211019055414,17037,Illinois,DeKalb County,14.38,6.13,10.0,2021
20220121204123,17037,Illinois,DeKalb County,14.38,6.13,10.0,2022
20130529041231,17039,Illinois,De Witt County,8.08,5.21,8.0,2013
20150910092252,17039,Illinois,De Witt County,9.62,5.0,8.25,2015
20160530183551,17039,Illinois,De Witt County,9.62,5.0,8.25,2016
20160531185642,17039,Illinois,De Witt County,9.62,5.0,8.25,2016
20160831145609,17039,Illinois,De Witt County,9.63,5.0,8.25,2016
20161203143026,17039,Illinois,De Witt County,9.63,5.0,8.25,2016
20200923040857,17039,Illinois,De Witt County,11.28,6.0,8.25,2020
20201129203144,17039,Illinois,De Witt County,11.28,6.0,8.25,2020
20210227072913,17039,Illinois,De Witt County,13.51,6.13,10.0,2021
20210512181223,17039,Illinois,De Witt County,13.51,6.13,10.0,2021
20210729155440,17039,Illinois,De Witt County,13.51,6.13,10.0,2021
20211021152423,17039,Illinois,De Witt County,13.51,6.13,10.0,2021
20130529035603,17041,Illinois,Douglas County,7.48,5.21,8.0,2013
20150910141345,17041,Illinois,Douglas County,9.88,5.0,8.25,2015
20160530190034,17041,Illinois,Douglas County,9.88,5.0,8.25,2016
20160831163952,17041,Illinois,Douglas County,9.92,5.0,8.25,2016
20161203163303,17041,Illinois,Douglas County,9.92,5.0,8.25,2016
20200921035553,17041,Illinois,Douglas County,10.69,6.0,8.25,2020
20201124071950,17041,Illinois,Douglas County,10.69,6.0,8.25,2020
20210305201608,17041,Illinois,Douglas County,13.36,6.13,10.0,2021
20210620040123,17041,Illinois,Douglas County,13.36,6.13,10.0,2021
20210919083728,17041,Illinois,Douglas County,13.36,6.13,10.0,2021
20220119202914,17041,Illinois,Douglas County,13.36,6.13,10.0,2022
20121213152906,17043,Illinois,DuPage County,10.48,5.21,8.0,2012
20130519210920,17043,Illinois,DuPage County,10.48,5.21,8.0,2013
20150125084846,17043,Illinois,DuPage County,10.48,5.21,8.0,2015
20150901053343,17043,Illinois,DuPage County,11.66,5.0,8.25,2015
20150910140914,17043,Illinois,DuPage County,11.66,5.0,8.25,2015
20151022054536,17043,Illinois,DuPage County,11.66,5.0,8.25,2015
20151121204024,17043,Illinois,DuPage County,11.66,5.0,8.25,2015
20160206121301,17043,Illinois,DuPage County,11.66,5.0,8.25,2016
20160224124720,17043,Illinois,DuPage County,11.66,5.0,8.25,2016
20160308144948,17043,Illinois,DuPage County,11.66,5.0,8.25,2016
20160409075634,17043,Illinois,DuPage County,11.66,5.0,8.25,2016
20160511042004,17043,Illinois,DuPage County,11.66,5.0,8.25,2016
20160612061746,17043,Illinois,DuPage County,11.66,5.0,8.25,2016
20160713032324,17043,Illinois,DuPage County,12.19,5.0,8.25,2016
20160831141103,17043,Illinois,DuPage County,12.19,5.0,8.25,2016
20161203132359,17043,Illinois,DuPage County,12.19,5.0,8.25,2016
20170309231355,17043,Illinois,DuPage County,12.19,5.0,8.25,2017
20170507184103,17043,Illinois,DuPage County,12.56,5.0,8.25,2017
20170826125031,17043,Illinois,DuPage County,12.56,5.0,8.25,2017
20170927062706,17043,Illinois,DuPage County,12.56,5.0,8.25,2017
20171029073711,17043,Illinois,DuPage County,12.56,5.0,8.25,2017
20171201030219,17043,Illinois,DuPage County,12.56,5.0,8.25,2017
20180102021228,17043,Illinois,DuPage County,12.56,5.0,8.25,2018
20180202204419,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20180305225045,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20180421142639,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20180522220123,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20180524034915,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20180720015439,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20180825072328,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20181018074200,17043,Illinois,DuPage County,13.3,5.0,8.25,2018
20181118145911,17043,Illinois,DuPage County,13.3,5.8,8.25,2018
20181230193747,17043,Illinois,DuPage County,13.3,5.8,8.25,2018
20190219151727,17043,Illinois,DuPage County,13.54,5.84,8.25,2019
20190403231513,17043,Illinois,DuPage County,13.54,5.84,8.25,2019
20190509021323,17043,Illinois,DuPage County,13.54,5.84,8.25,2019
20190621062823,17043,Illinois,DuPage County,13.54,5.84,8.25,2019
20190807170552,17043,Illinois,DuPage County,13.54,5.84,8.25,2019
20190907223423,17043,Illinois,DuPage County,13.54,5.84,8.25,2019
20200928100242,17043,Illinois,DuPage County,13.6,6.0,8.25,2020
20201027042348,17043,Illinois,DuPage County,13.6,6.0,8.25,2020
20210121055458,17043,Illinois,DuPage County,13.6,6.0,8.25,2021
20210414233534,17043,Illinois,DuPage County,16.32,6.13,10.0,2021
20210804194152,17043,Illinois,DuPage County,16.32,6.13,10.0,2021
20211201223524,17043,Illinois,DuPage County,16.32,6.13,10.0,2021
20220616120758,17043,Illinois,DuPage County,19.29,6.19,12.0,2022
20130529065432,17045,Illinois,Edgar County,7.37,5.21,8.0,2013
20150910152044,17045,Illinois,Edgar County,9.94,5.0,8.25,2015
20160530183555,17045,Illinois,Edgar County,9.94,5.0,8.25,2016
20160531185647,17045,Illinois,Edgar County,9.94,5.0,8.25,2016
20160831201024,17045,Illinois,Edgar County,9.95,5.0,8.25,2016
20161203170859,17045,Illinois,Edgar County,9.95,5.0,8.25,2016
