datetime,fips_code,state,county,living_wage,poverty_wage,minimum_wage,year
20170608152536,01103,Alabama,Morgan County,9.83,5.0,7.25,2017
20190715175435,01103,Alabama,Morgan County,10.46,5.84,7.25,2019
20201027043557,01103,Alabama,Morgan County,10.31,6.0,7.25,2020
20210121055751,01103,Alabama,Morgan County,10.31,6.0,7.25,2021
20220127061857,01103,Alabama,Morgan County,12.85,6.13,7.25,2022
20150910090144,01105,Alabama,Perry County,9.75,5.0,7.25,2015
20160311155534,01105,Alabama,Perry County,9.75,5.0,7.25,2016
20170608142744,01105,Alabama,Perry County,10.03,5.0,7.25,2017
20190715175440,01105,Alabama,Perry County,10.92,5.84,7.25,2019
20200813205515,01105,Alabama,Perry County,10.88,6.0,7.25,2020
20210118083735,01105,Alabama,Perry County,10.88,6.0,7.25,2021
20130529091713,01107,Alabama,Pickens County,7.47,5.21,7.25,2013
20150910140002,01107,Alabama,Pickens County,9.64,5.0,7.25,2015
20160311155540,01107,Alabama,Pickens County,9.64,5.0,7.25,2016
20170608162820,01107,Alabama,Pickens County,9.6,5.0,7.25,2017
20190715175445,01107,Alabama,Pickens County,10.51,5.84,7.25,2019
20200807044807,01107,Alabama,Pickens County,10.5,6.0,7.25,2020
20210122011710,01107,Alabama,Pickens County,10.5,6.0,7.25,2021
20220122220519,01107,Alabama,Pickens County,12.89,6.13,7.25,2022
20130602053313,01109,Alabama,Pike County,7.97,5.21,7.25,2013
20150910082734,01109,Alabama,Pike County,9.91,5.0,7.25,2015
20160214055906,01109,Alabama,Pike County,9.91,5.0,7.25,2016
20170608135025,01109,Alabama,Pike County,10.12,5.0,7.25,2017
20190715175450,01109,Alabama,Pike County,10.84,5.84,7.25,2019
20200921022445,01109,Alabama,Pike County,10.53,6.0,7.25,2020
20210225185202,01109,Alabama,Pike County,13.33,6.13,7.25,2021
20220127045439,01109,Alabama,Pike County,12.67,6.13,7.25,2022
20130602035413,01111,Alabama,Randolph County,8.11,5.21,7.25,2013
20150910082851,01111,Alabama,Randolph County,10.07,5.0,7.25,2015
20160311155545,01111,Alabama,Randolph County,10.07,5.0,7.25,2016
20170608141252,01111,Alabama,Randolph County,9.81,5.0,7.25,2017
20190410101241,01111,Alabama,Randolph County,10.52,5.84,7.25,2019
20201022173333,01111,Alabama,Randolph County,10.04,6.0,7.25,2020
20210124051750,01111,Alabama,Randolph County,10.04,6.0,7.25,2021
20130602055429,01113,Alabama,Russell County,8.88,5.21,7.25,2013
20150813024936,01113,Alabama,Russell County,10.25,5.0,7.25,2015
20160831151123,01113,Alabama,Russell County,10.27,5.0,7.25,2016
20170608142749,01113,Alabama,Russell County,10.85,5.0,7.25,2017
20180119092414,01113,Alabama,Russell County,10.85,5.0,7.25,2018
20190714001546,01113,Alabama,Russell County,11.63,5.84,7.25,2019
20200921023407,01113,Alabama,Russell County,11.59,6.0,7.25,2020
20210225190530,01113,Alabama,Russell County,14.25,6.13,7.25,2021
20220127050350,01113,Alabama,Russell County,13.66,6.13,7.25,2022
20130530021831,01115,Alabama,St. Clair County,9.2,5.21,7.25,2013
20150910091318,01115,Alabama,St. Clair County,10.36,5.0,7.25,2015
20160311155550,01115,Alabama,St. Clair County,10.36,5.0,7.25,2016
20170608150438,01115,Alabama,St. Clair County,10.98,5.0,7.25,2017
20190715175455,01115,Alabama,St. Clair County,12.09,5.84,7.25,2019
20200803234954,01115,Alabama,St. Clair County,12.0,6.0,7.25,2020
20210121234245,01115,Alabama,St. Clair County,12.0,6.0,7.25,2021
20220122201916,01115,Alabama,St. Clair County,15.16,6.13,7.25,2022
20130602050418,01117,Alabama,Shelby County,9.2,5.21,7.25,2013
20141109070533,01117,Alabama,Shelby County,9.2,5.21,7.25,2014
20150901201134,01117,Alabama,Shelby County,10.36,5.0,7.25,2015
20160831203044,01117,Alabama,Shelby County,10.33,5.0,7.25,2016
20170310074818,01117,Alabama,Shelby County,10.33,5.0,7.25,2017
20190715175501,01117,Alabama,Shelby County,12.09,5.84,7.25,2019
20200926221630,01117,Alabama,Shelby County,12.0,6.0,7.25,2020
20210119000925,01117,Alabama,Shelby County,12.0,6.0,7.25,2021
20130602034651,01119,Alabama,Sumter County,7.47,5.21,7.25,2013
20150526024342,01119,Alabama,Sumter County,9.8,5.0,7.25,2015
20160310134826,01119,Alabama,Sumter County,9.89,5.0,7.25,2016
20170608141257,01119,Alabama,Sumter County,10.6,5.0,7.25,2017
20190715175506,01119,Alabama,Sumter County,11.08,5.84,7.25,2019
20200807035827,01119,Alabama,Sumter County,11.02,6.0,7.25,2020
20210121052748,01119,Alabama,Sumter County,11.02,6.0,7.25,2021
20220127054442,01119,Alabama,Sumter County,13.4,6.13,7.25,2022
20130530001815,01121,Alabama,Talladega County,8.17,5.21,7.25,2013
20150910135343,01121,Alabama,Talladega County,9.64,5.0,7.25,2015
20160311155555,01121,Alabama,Talladega County,9.64,5.0,7.25,2016
20170608142754,01121,Alabama,Talladega County,9.73,5.0,7.25,2017
20190715175511,01121,Alabama,Talladega County,10.64,5.84,7.25,2019
20200928092234,01121,Alabama,Talladega County,10.68,6.0,7.25,2020
20210124224406,01121,Alabama,Talladega County,10.68,6.0,7.25,2021
20220127053731,01121,Alabama,Talladega County,12.89,6.13,7.25,2022
20130602050344,01123,Alabama,Tallapoosa County,7.99,5.21,7.25,2013
20150910134622,01123,Alabama,Tallapoosa County,9.87,5.0,7.25,2015
20160311155600,01123,Alabama,Tallapoosa County,9.87,5.0,7.25,2016
20170608162825,01123,Alabama,Tallapoosa County,9.98,5.0,7.25,2017
20190715175516,01123,Alabama,Tallapoosa County,10.92,5.84,7.25,2019
20200928093332,01123,Alabama,Tallapoosa County,10.79,6.0,7.25,2020
20210124225840,01123,Alabama,Tallapoosa County,10.79,6.0,7.25,2021
20130529101708,01125,Alabama,Tuscaloosa County,8.39,5.21,7.25,2013
20150901201139,01125,Alabama,Tuscaloosa County,10.1,5.0,7.25,2015
20160224121517,01125,Alabama,Tuscaloosa County,10.1,5.0,7.25,2016
20170104044934,01125,Alabama,Tuscaloosa County,9.71,5.0,7.25,2017
20180122225209,01125,Alabama,Tuscaloosa County,10.7,5.0,7.25,2018
20190314102453,01125,Alabama,Tuscaloosa County,11.48,5.84,7.25,2019
20200813201252,01125,Alabama,Tuscaloosa County,11.69,6.0,7.25,2020
20210118074133,01125,Alabama,Tuscaloosa County,11.69,6.0,7.25,2021
20121130071756,01127,Alabama,Walker County,8.48,5.21,7.25,2012
20130602073346,01127,Alabama,Walker County,8.48,5.21,7.25,2013
20150910083910,01127,Alabama,Walker County,9.91,5.0,7.25,2015
20160311155605,01127,Alabama,Walker County,9.91,5.0,7.25,2016
20170111160233,01127,Alabama,Walker County,9.98,5.0,7.25,2017
20190715175521,01127,Alabama,Walker County,10.84,5.84,7.25,2019
20200813202424,01127,Alabama,Walker County,10.64,6.0,7.25,2020
20210118075609,01127,Alabama,Walker County,10.64,6.0,7.25,2021
20130530002811,01129,Alabama,Washington County,8.1,5.21,7.25,2013
20150910140045,01129,Alabama,Washington County,9.89,5.0,7.25,2015
20160311155610,01129,Alabama,Washington County,9.89,5.0,7.25,2016
20170608142804,01129,Alabama,Washington County,10.06,5.0,7.25,2017
20190715175526,01129,Alabama,Washington County,10.81,5.84,7.25,2019
20201027043453,01129,Alabama,Washington County,10.62,6.0,7.25,2020
20210121055710,01129,Alabama,Washington County,10.62,6.0,7.25,2021
20220127061641,01129,Alabama,Washington County,12.84,6.13,7.25,2022
20130602064200,01131,Alabama,Wilcox County,8.1,5.21,7.25,2013
20150910090136,01131,Alabama,Wilcox County,9.64,5.0,7.25,2015
20160311155615,01131,Alabama,Wilcox County,9.64,5.0,7.25,2016
20170608150444,01131,Alabama,Wilcox County,9.92,5.0,7.25,2017
20190715175531,01131,Alabama,Wilcox County,10.72,5.84,7.25,2019
20200813202856,01131,Alabama,Wilcox County,10.6,6.0,7.25,2020
20210118080121,01131,Alabama,Wilcox County,10.6,6.0,7.25,2021
20130530040017,01133,Alabama,Winston County,7.46,5.21,7.25,2013
20150910091628,01133,Alabama,Winston County,9.89,5.0,7.25,2015
20160311155620,01133,Alabama,Winston County,9.89,5.0,7.25,2016
20170608141302,01133,Alabama,Winston County,9.81,5.0,7.25,2017
20190714001550,01133,Alabama,Winston County,10.52,5.84,7.25,2019
20200813204246,01133,Alabama,Winston County,10.47,6.0,7.25,2020
20210118082016,01133,Alabama,Winston County,10.47,6.0,7.25,2021
20130602071514,10001,Delaware,Kent County,10.01,5.21,7.25,2013
20150409015902,10001,Delaware,Kent County,10.01,5.21,7.25,2015
20160831175840,10001,Delaware,Kent County,10.91,5.0,8.25,2016
20170310165842,10001,Delaware,Kent County,10.91,5.0,8.25,2017
20180316042853,10001,Delaware,Kent County,12.61,5.0,8.25,2018
20190122171445,10001,Delaware,Kent County,12.61,5.8,8.25,2019
20200925044140,10001,Delaware,Kent County,12.87,6.0,9.25,2020
20210305201312,10001,Delaware,Kent County,16.03,6.13,9.25,2021
20130530035721,10003,Delaware,New Castle County,10.8,5.21,7.25,2013
20150224103204,10003,Delaware,New Castle County,10.8,5.21,7.25,2015
20160116004307,10003,Delaware,New Castle County,12.21,5.0,7.75,2016
20170310035802,10003,Delaware,New Castle County,11.98,5.0,8.25,2017
20180109002825,10003,Delaware,New Castle County,12.37,5.0,8.25,2018
20190119040240,10003,Delaware,New Castle County,12.7,5.8,8.25,2019
20200925045000,10003,Delaware,New Castle County,12.78,6.0,9.25,2020
20210305202525,10003,Delaware,New Castle County,15.91,6.13,9.25,2021
20130602053704,10005,Delaware,Sussex County,9.59,5.21,7.25,2013
20140315061436,10005,Delaware,Sussex County,9.59,5.21,7.25,2014
20150103204833,10005,Delaware,Sussex County,9.59,5.21,7.25,2015
20160115043337,10005,Delaware,Sussex County,10.9,5.0,7.75,2016
20170310165152,10005,Delaware,Sussex County,11.32,5.0,8.25,2017
20200813204120,10005,Delaware,Sussex County,11.91,6.0,9.25,2020
20210121122820,10005,Delaware,Sussex County,11.91,6.0,9.25,2021
20121130062052,11001,District of Columbia,District of Columbia,13.68,5.21,8.25,2012
20130529171859,11001,District of Columbia,District of Columbia,13.68,5.21,8.25,2013
20140627114521,11001,District of Columbia,District of Columbia,13.68,5.21,8.25,2014
20150211080732,11001,District of Columbia,District of Columbia,13.68,5.21,8.25,2015
20160121203617,11001,District of Columbia,District of Columbia,14.84,5.0,9.5,2016
20170507145741,11001,District of Columbia,District of Columbia,15.71,5.0,11.5,2017
20180125082626,11001,District of Columbia,District of Columbia,15.71,5.0,11.5,2018
20190118155500,11001,District of Columbia,District of Columbia,17.02,5.8,12.5,2019
20200625020317,11001,District of Columbia,District of Columbia,16.92,6.0,13.25,2020
20210118084154,11001,District of Columbia,District of Columbia,16.92,6.0,13.25,2021
20220304020209,11001,District of Columbia,District of Columbia,20.49,6.13,13.25,2022
20130529173006,12001,Florida,Alachua County,9.27,5.21,7.25,2013
20141227064022,12001,Florida,Alachua County,9.27,5.21,7.25,2014
20150320194911,12001,Florida,Alachua County,9.27,5.21,7.25,2015
20160318220120,12001,Florida,Alachua County,10.92,5.0,7.93,2016
20170310035807,12001,Florida,Alachua County,10.79,5.0,8.05,2017
20190216034652,12001,Florida,Alachua County,11.38,5.84,8.25,2019
20200804001910,12001,Florida,Alachua County,11.48,6.0,8.46,2020
20210124063247,12001,Florida,Alachua County,11.48,6.0,8.46,2021
20220122204152,12001,Florida,Alachua County,13.64,6.13,8.56,2022
20130529091759,12003,Florida,Baker County,7.29,5.21,7.25,2013
20150910134044,12003,Florida,Baker County,9.82,5.0,7.93,2015
20160608005201,12003,Florida,Baker County,9.82,5.0,7.93,2016
20170509092822,12003,Florida,Baker County,9.57,5.0,8.05,2017
20180101021149,12003,Florida,Baker County,9.57,5.0,8.05,2018
20200925042429,12003,Florida,Baker County,10.14,6.0,8.46,2020
20210307123833,12003,Florida,Baker County,12.31,6.13,8.56,2021
20220119200613,12003,Florida,Baker County,12.31,6.13,8.56,2022
20130602042833,12005,Florida,Bay County,9.36,5.21,7.25,2013
20150910091405,12005,Florida,Bay County,11.05,5.0,7.93,2015
20160409183450,12005,Florida,Bay County,11.05,5.0,7.93,2016
20170429204945,12005,Florida,Bay County,10.91,5.0,8.05,2017
20180111171254,12005,Florida,Bay County,10.91,5.0,8.05,2018
20200804004211,12005,Florida,Bay County,11.95,6.0,8.46,2020
20210122003401,12005,Florida,Bay County,11.95,6.0,8.46,2021
20130530002202,12007,Florida,Bradford County,7.57,5.21,7.25,2013
20150910090404,12007,Florida,Bradford County,9.96,5.0,7.93,2015
20160608065254,12007,Florida,Bradford County,9.96,5.0,7.93,2016
20170509091411,12007,Florida,Bradford County,9.99,5.0,8.05,2017
20180303205855,12007,Florida,Bradford County,10.32,5.0,8.25,2018
20200807041650,12007,Florida,Bradford County,10.8,6.0,8.46,2020
20210122004422,12007,Florida,Bradford County,10.8,6.0,8.46,2021
20130602073734,12009,Florida,Brevard County,9.08,5.21,7.25,2013
20140314075150,12009,Florida,Brevard County,9.08,5.21,7.25,2014
20150308104304,12009,Florida,Brevard County,9.08,5.21,7.25,2015
20160718173922,12009,Florida,Brevard County,9.92,5.0,8.05,2016
20170310035812,12009,Florida,Brevard County,9.92,5.0,8.05,2017
20180123082010,12009,Florida,Brevard County,10.13,5.0,8.05,2018
20190121114002,12009,Florida,Brevard County,10.51,5.8,8.25,2019
20200921043221,12009,Florida,Brevard County,11.14,6.0,8.46,2020
20210227163532,12009,Florida,Brevard County,13.52,6.13,8.56,2021
20130408034709,12011,Florida,Broward County,11.72,5.21,7.25,2013
20150215180356,12011,Florida,Broward County,11.72,5.21,7.25,2015
20160115012219,12011,Florida,Broward County,11.55,5.0,7.93,2016
20170310001539,12011,Florida,Broward County,11.36,5.0,8.05,2017
20180306160614,12011,Florida,Broward County,12.28,5.0,8.25,2018
20190106162415,12011,Florida,Broward County,12.28,5.8,8.25,2019
20200213045440,12011,Florida,Broward County,12.96,5.84,8.25,2020
20210119002920,12011,Florida,Broward County,13.16,6.0,8.46,2021
20220121205530,12011,Florida,Broward County,15.75,6.13,8.56,2022
20130602052742,12013,Florida,Calhoun County,8.44,5.21,7.25,2013
20150101034702,12013,Florida,Calhoun County,8.44,5.21,7.25,2015
20160608000725,12013,Florida,Calhoun County,9.96,5.0,7.93,2016
20170509093555,12013,Florida,Calhoun County,9.69,5.0,8.05,2017
20180101020553,12013,Florida,Calhoun County,9.69,5.0,8.05,2018
20200921043846,12013,Florida,Calhoun County,10.8,6.0,8.46,2020
20210225200021,12013,Florida,Calhoun County,13.71,6.13,8.56,2021
20130109005906,12015,Florida,Charlotte County,9.41,5.21,7.25,2013
20140623192645,12015,Florida,Charlotte County,9.41,5.21,7.25,2014
20150813024943,12015,Florida,Charlotte County,9.93,5.0,7.93,2015
20160831204602,12015,Florida,Charlotte County,9.69,5.0,8.05,2016
20170509091416,12015,Florida,Charlotte County,10.58,5.0,8.05,2017
20180101024323,12015,Florida,Charlotte County,10.58,5.0,8.05,2018
20200807044422,12015,Florida,Charlotte County,11.88,6.0,8.46,2020
20210122011405,12015,Florida,Charlotte County,11.88,6.0,8.46,2021
20130602071959,12017,Florida,Citrus County,8.71,5.21,7.25,2013
20150910091135,12017,Florida,Citrus County,10.39,5.0,7.93,2015
20160608065259,12017,Florida,Citrus County,10.39,5.0,7.93,2016
20170509092310,12017,Florida,Citrus County,10.59,5.0,8.05,2017
20180303233943,12017,Florida,Citrus County,10.61,5.0,8.25,2018
20200807044902,12017,Florida,Citrus County,10.99,6.0,8.46,2020
20210119004308,12017,Florida,Citrus County,10.99,6.0,8.46,2021
20220318031132,12017,Florida,Citrus County,13.13,6.13,8.56,2022
20130530035725,12019,Florida,Clay County,9.41,5.21,7.25,2013
20150910082546,12019,Florida,Clay County,10.71,5.0,7.93,2015
20160429145914,12019,Florida,Clay County,10.71,5.0,7.93,2016
20170509093600,12019,Florida,Clay County,10.65,5.0,8.05,2017
20180101020558,12019,Florida,Clay County,10.65,5.0,8.05,2018
20200925031751,12019,Florida,Clay County,11.07,6.0,8.46,2020
20210307114352,12019,Florida,Clay County,13.5,6.13,8.56,2021
20220119191509,12019,Florida,Clay County,13.5,6.13,8.56,2022
20121231204231,12021,Florida,Collier County,11.07,5.21,7.25,2012
20130602025854,12021,Florida,Collier County,11.07,5.21,7.25,2013
20150223105001,12021,Florida,Collier County,11.07,5.21,7.25,2015
20160114074044,12021,Florida,Collier County,11.16,5.0,7.93,2016
20170509091421,12021,Florida,Collier County,11.33,5.0,8.05,2017
20200918223203,12021,Florida,Collier County,12.53,6.0,8.46,2020
20210227150451,12021,Florida,Collier County,14.84,6.13,8.56,2021
20220127044340,12021,Florida,Collier County,14.84,6.13,8.56,2022
20130602083634,12023,Florida,Columbia County,8.18,5.21,7.25,2013
20150910140222,12023,Florida,Columbia County,9.88,5.0,7.93,2015
20160608000731,12023,Florida,Columbia County,9.88,5.0,7.93,2016
20170509091427,12023,Florida,Columbia County,11.08,5.0,8.05,2017
20180101023947,12023,Florida,Columbia County,11.08,5.0,8.05,2018
20200925033309,12023,Florida,Columbia County,10.94,6.0,8.46,2020
20210307115739,12023,Florida,Columbia County,13.17,6.13,8.56,2021
20220119192054,12023,Florida,Columbia County,13.17,6.13,8.56,2022
20130602065541,12027,Florida,DeSoto County,8.64,5.21,7.25,2013
20150910083607,12027,Florida,DeSoto County,10.04,5.0,7.93,2015
20160608005207,12027,Florida,DeSoto County,10.04,5.0,7.93,2016
20170509092827,12027,Florida,DeSoto County,10.18,5.0,8.05,2017
20180101020603,12027,Florida,DeSoto County,10.18,5.0,8.05,2018
20200925040633,12027,Florida,DeSoto County,10.58,6.0,8.46,2020
20210307122427,12027,Florida,DeSoto County,12.41,6.13,8.56,2021
20220119194625,12027,Florida,DeSoto County,12.41,6.13,8.56,2022
20130529091938,12029,Florida,Dixie County,8.01,5.21,7.25,2013
20150910135218,12029,Florida,Dixie County,9.96,5.0,7.93,2015
20160607224639,12029,Florida,Dixie County,9.96,5.0,7.93,2016
20170509092315,12029,Florida,Dixie County,10.06,5.0,8.05,2017
20180101020608,12029,Florida,Dixie County,10.06,5.0,8.05,2018
20200927205600,12029,Florida,Dixie County,10.8,6.0,8.46,2020
20210124225441,12029,Florida,Dixie County,10.8,6.0,8.46,2021
20130602050151,12031,Florida,Duval County,9.41,5.21,7.25,2013
20150219012940,12031,Florida,Duval County,9.41,5.21,7.25,2015
20160302085623,12031,Florida,Duval County,10.71,5.0,7.93,2016
20170310001544,12031,Florida,Duval County,10.48,5.0,8.05,2017
20180123212340,12031,Florida,Duval County,10.65,5.0,8.05,2018
20190121124535,12031,Florida,Duval County,10.88,5.8,8.25,2019
20200804002244,12031,Florida,Duval County,11.07,6.0,8.46,2020
20210122001148,12031,Florida,Duval County,11.07,6.0,8.46,2021
20220122204319,12031,Florida,Duval County,13.5,6.13,8.56,2022
20130530025229,12033,Florida,Escambia County,9.27,5.21,7.25,2013
20150125084841,12033,Florida,Escambia County,9.27,5.21,7.25,2015
20160607224645,12033,Florida,Escambia County,10.6,5.0,7.93,2016
20171231151517,12033,Florida,Escambia County,11.13,5.0,8.05,2017
20180302153304,12033,Florida,Escambia County,11.7,5.0,8.25,2018
20190220030028,12033,Florida,Escambia County,11.73,5.84,8.25,2019
20200804003329,12033,Florida,Escambia County,12.11,6.0,8.46,2020
20210122002606,12033,Florida,Escambia County,12.11,6.0,8.46,2021
20220122205531,12033,Florida,Escambia County,14.16,6.13,8.56,2022
20130602081859,12035,Florida,Flagler County,9.53,5.21,7.25,2013
20140706204250,12035,Florida,Flagler County,9.53,5.21,7.25,2014
20150910080756,12035,Florida,Flagler County,11.04,5.0,7.93,2015
20160608000735,12035,Florida,Flagler County,11.04,5.0,7.93,2016
20170509093605,12035,Florida,Flagler County,10.36,5.0,8.05,2017
20180101024328,12035,Florida,Flagler County,10.36,5.0,8.05,2018
20190612033608,12035,Florida,Flagler County,12.45,5.84,8.25,2019
20200807041020,12035,Florida,Flagler County,13.03,6.0,8.46,2020
20210122003603,12035,Florida,Flagler County,13.03,6.0,8.46,2021
20130602034049,12037,Florida,Franklin County,8.43,5.21,7.25,2013
20140602103641,12037,Florida,Franklin County,8.43,5.21,7.25,2014
20150910133748,12037,Florida,Franklin County,10.3,5.0,7.93,2015
20160831162529,12037,Florida,Franklin County,10.14,5.0,8.05,2016
20170509091431,12037,Florida,Franklin County,10.46,5.0,8.05,2017
20180101024333,12037,Florida,Franklin County,10.46,5.0,8.05,2018
20200807041806,12037,Florida,Franklin County,11.11,6.0,8.46,2020
20210122004647,12037,Florida,Franklin County,11.11,6.0,8.46,2021
20220122212822,12037,Florida,Franklin County,13.07,6.13,8.56,2022
20130602050705,12039,Florida,Gadsden County,9.44,5.21,7.25,2013
20150910134401,12039,Florida,Gadsden County,11.21,5.0,7.93,2015
20160308092140,12039,Florida,Gadsden County,11.21,5.0,7.93,2016
20170509091436,12039,Florida,Gadsden County,11.15,5.0,8.05,2017
20180101023952,12039,Florida,Gadsden County,11.15,5.0,8.05,2018
20200921043352,12039,Florida,Gadsden County,11.7,6.0,8.46,2020
20210225195544,12039,Florida,Gadsden County,14.77,6.13,8.56,2021
20130602050031,12041,Florida,Gilchrist County,9.27,5.21,7.25,2013
